OBJECTID,image_risk_score
3311,0.2427761517615176
3318,0.35390352303523037
3319,0.47889430894308943
3321,0.32801626016260166
3322,0.2385821138211382
3323,0.189519783197832
3331,0.23957181571815714
3334,0.2183154471544716
3336,0.4948661246612466
3342,
3344,0.17157181571815722
3348,0.32067100271002713
3352,0.5550439024390244
3357,0.3077821138211383
3360,0.5023772357723577
3361,0.4820173441734419
3368,0.3262471544715448
3370,0.4309983739837399
3371,0.37531382113821143
3378,0.5922807588075881
3379,0.4588455284552846
3381,0.5782124661246612
3383,0.27698211382113824
3385,0.3042428184281843
3387,0.5043176151761518
3388,0.2585983739837398
3391,0.2367479674796748
3396,0.21549918699186996
3397,0.042666666666666665
3398,0.10800000000000001
3401,0.3110189701897019
3404,0.4541300813008131
3409,0.056327371273712734
3410,0.09589918699186992
3415,0.593439566395664
3416,0.047111111111111104
3420,0.2230590785907859
3422,0.4556650406504065
3425,0.3110753387533875
3429,0.07644444444444444
3430,0.44891382113821143
3433,0.011999999999999997
3434,0.2542991869918699
3436,0.3012650406504065
3441,0.2985333333333333
3444,0.050186449864498654
3447,0.2835642276422764
3449,0.18933333333333335
3450,0.34
3454,0.35117181571815725
3456,0.29191544715447154
3458,0.2351880758807588
3459,0.2537094850948509
3461,0.35999999999999993
3466,0.38414634146341464
3467,0.21157181571815717
3469,0.41750785907859084
3474,0.22668292682926833
3483,0.27448130081300814
3485,0.24801626016260164
3488,0.23148726287262875
3489,0.0
3496,0.3118634146341464
3500,
3502,0.33068292682926836
3504,0.3763035230352304
3513,0.4489224932249323
3514,0.4084411924119241
3515,0.3256205962059622
3519,0.5310514905149052
3522,0.27130514905149056
3524,0.036
3525,0.17868292682926828
3527,0.34955663956639577
3528,0.33973008130081306
3529,0.3833701897018971
3532,0.42702330623306234
3536,0.1742222222222222
3540,0.3966872628726288
3541,0.36137018970189705
3546,0.3626829268292682
3554,0.36244878048780493
3555,0.3486959349593497
3559,0.2406710027100271
3563,0.5045669376693768
3567,0.6212867208672087
3572,0.44099512195121954
3582,0.31299403794037944
3584,0.3088455284552846
3585,0.339629268292683
3593,0.23951544715447157
3596,0.3881701897018971
3602,0.2807479674796748
3605,0.022682926829268292
3608,0.6212466124661247
3617,0.5045983739837399
3621,0.2633214092140922
3622,0.4943490514905149
3632,0.30358482384823854
3634,0.30486504065040654
3636,0.08909918699186992
3637,0.6341875338753387
3645,0.30285311653116537
3647,0.18475555555555556
3648,0.07023848238482384
3649,0.18035989159891602
3651,0.27360433604336043
3652,0.3096607046070461
3664,0.38406504065040653
3665,0.5041062330623307
3672,0.4546840108401085
3673,0.19733333333333336
3676,0.48229593495934964
3677,0.05511111111111111
3684,0.3652379403794038
3686,0.30954363143631447
3687,0.40099512195121956
3688,0.20444444444444443
3692,0.22714363143631436
3698,0.3108574525745258
3700,0.473209756097561
3702,0.1555718157181572
3703,0.21333333333333332
3704,0.25646070460704606
3705,0.08640000000000002
3706,0.32063523035230357
3707,0.02933333333333333
3709,0.3290590785907859
3710,0.3512368563685637
3715,0.3110753387533875
3718,0.4553463414634147
3720,0.10964444444444445
3725,0.6007566395663957
3729,0.21155555555555555
3735,0.2009214092140921
3736,0.19562059620596212
3743,0.36229593495934964
3744,0.43864065040650413
3745,0.23897777777777782
3749,0.3015924119241193
3750,0.2993344173441735
3751,0.041777777777777775
3752,0.5436379403794038
3754,0.5384455284552846
3757,0.31056585365853656
3759,0.21677181571815718
3760,0.23825474254742549
3762,0.2780205962059621
3765,0.5950439024390244
3766,0.3962265582655826
3769,0.6571414634146341
3770,0.31756097560975616
3771,0.3574915989159892
3774,0.49905149051490527
3775,0.28067967479674794
3776,0.4349582655826559
3778,0.4931327913279133
3779,0.3489181571815719
3780,0.43625907859078594
3781,0.3064325203252033
3783,0.2075718157181572
3784,0.2501539295392954
3786,0.4502840108401085
3793,0.25634363143631433
3794,0.5759804878048781
3795,0.4839490514905149
3797,0.47133875338753395
3800,0.31908726287262873
3803,0.44181246612466135
3809,0.274549593495935
3813,0.3088487804878049
3814,0.07323252032520325
3815,0.04342222222222223
